"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"12678","2003-09-17","8",0,1.731,NA,2003,9,17,38
"12679","2003-09-18","8",0,0.877,NA,2003,9,18,38
"12680","2003-09-19","8",9.6,0.851,NA,2003,9,19,38
"12681","2003-09-20","8",7.7,2.989,NA,2003,9,20,38
"12682","2003-09-21","8",0,1.871,NA,2003,9,21,38
"12683","2003-09-22","8",0,1.163,NA,2003,9,22,38
"12684","2003-09-23","8",60.1,30.354,NA,2003,9,23,38
"12685","2003-09-24","8",0,9.415,NA,2003,9,24,39
"12686","2003-09-25","8",4,3.889,NA,2003,9,25,39
"12687","2003-09-26","8",0.3,3.12,NA,2003,9,26,39
"12688","2003-09-27","8",0.5,2.262,NA,2003,9,27,39
"12689","2003-09-28","8",23.3,6.432,NA,2003,9,28,39
"12690","2003-09-29","8",2,10.713,NA,2003,9,29,39
"12691","2003-09-30","8",0,3.634,NA,2003,9,30,39
"12692","2003-10-01","8",0.6,2.332,NA,2003,10,1,40
"12693","2003-10-02","8",2.3,1.816,NA,2003,10,2,40
"12694","2003-10-03","8",0,1.49,NA,2003,10,3,40
"12695","2003-10-04","8",10.8,1.697,NA,2003,10,4,40
"12696","2003-10-05","8",0,2.423,NA,2003,10,5,40
"12697","2003-10-06","8",0,1.792,NA,2003,10,6,40
"12698","2003-10-07","8",0,1.436,NA,2003,10,7,40
"12699","2003-10-08","8",0,1.157,NA,2003,10,8,41
"12700","2003-10-09","8",0,0.97,NA,2003,10,9,41
"12701","2003-10-10","8",0,0.875,NA,2003,10,10,41
"12702","2003-10-11","8",0,0.813,NA,2003,10,11,41
"12703","2003-10-12","8",2.5,0.765,NA,2003,10,12,41
"12704","2003-10-13","8",0.7,0.722,NA,2003,10,13,41
"12705","2003-10-14","8",0,0.649,NA,2003,10,14,41
"12706","2003-10-15","8",78.1,40.879,NA,2003,10,15,42
"12707","2003-10-16","8",0,6.696,NA,2003,10,16,42
"12708","2003-10-17","8",0,3.334,NA,2003,10,17,42
"12709","2003-10-18","8",0,2.313,NA,2003,10,18,42
"12710","2003-10-19","8",0,1.794,NA,2003,10,19,42
"12711","2003-10-20","8",1.2,1.505,NA,2003,10,20,42
"12712","2003-10-21","8",11.4,2.54,NA,2003,10,21,42
"12713","2003-10-22","8",1.4,2.835,NA,2003,10,22,43
"12714","2003-10-23","8",6,2.022,NA,2003,10,23,43
"12715","2003-10-24","8",1.3,1.604,NA,2003,10,24,43
"12716","2003-10-25","8",0,1.412,NA,2003,10,25,43
"12717","2003-10-26","8",6.4,1.567,NA,2003,10,26,43
"12718","2003-10-27","8",56.3,30.595,NA,2003,10,27,43
"12719","2003-10-28","8",0,16.599,NA,2003,10,28,43
"12720","2003-10-29","8",35.8,26.033,NA,2003,10,29,44
"12721","2003-10-30","8",0.4,8.858,NA,2003,10,30,44
"12722","2003-10-31","8",0,4.228,NA,2003,10,31,44
"12723","2003-11-01","8",0,2.899,NA,2003,11,1,44
"12724","2003-11-02","8",6.4,2.384,NA,2003,11,2,44
"12725","2003-11-03","8",7.6,3.666,NA,2003,11,3,44
"12726","2003-11-04","8",4.4,3.944,NA,2003,11,4,44
"12727","2003-11-05","8",7.9,4.127,NA,2003,11,5,45
"12728","2003-11-06","8",0,4.433,NA,2003,11,6,45
"12729","2003-11-07","8",0,2.834,NA,2003,11,7,45
"12730","2003-11-08","8",0,2.052,NA,2003,11,8,45
"12731","2003-11-09","8",0,1.631,NA,2003,11,9,45
"12732","2003-11-10","8",0,1.39,NA,2003,11,10,45
"12733","2003-11-11","8",5,1.255,NA,2003,11,11,45
"12734","2003-11-12","8",1.2,1.265,NA,2003,11,12,46
"12735","2003-11-13","8",27.3,8.823,NA,2003,11,13,46
"12736","2003-11-14","8",1.2,4.261,NA,2003,11,14,46
"12737","2003-11-15","8",0,2.543,NA,2003,11,15,46
"12738","2003-11-16","8",0,2.181,NA,2003,11,16,46
"12739","2003-11-17","8",0,2.153,NA,2003,11,17,46
"12740","2003-11-18","8",0,1.747,NA,2003,11,18,46
"12741","2003-11-19","8",12.4,3.915,NA,2003,11,19,47
"12742","2003-11-20","8",38.5,35.784,NA,2003,11,20,47
"12743","2003-11-21","8",0,6.52,NA,2003,11,21,47
"12744","2003-11-22","8",0,3.524,NA,2003,11,22,47
"12745","2003-11-23","8",0,2.591,NA,2003,11,23,47
"12746","2003-11-24","8",0,2.079,NA,2003,11,24,47
"12747","2003-11-25","8",2.6,1.776,NA,2003,11,25,47
"12748","2003-11-26","8",0,1.506,NA,2003,11,26,48
"12749","2003-11-27","8",0,1.345,NA,2003,11,27,48
"12750","2003-11-28","8",34.2,2.4,NA,2003,11,28,48
"12751","2003-11-29","8",19.3,25.54,NA,2003,11,29,48
"12752","2003-11-30","8",0,4.922,NA,2003,11,30,48
"12753","2003-12-01","8",2.9,3.027,NA,2003,12,1,48
"12754","2003-12-02","8",0,2.187,NA,2003,12,2,48
"12755","2003-12-03","8",0,1.612,NA,2003,12,3,49
"12756","2003-12-04","8",0,1.343,NA,2003,12,4,49
"12757","2003-12-05","8",0,1.239,NA,2003,12,5,49
"12758","2003-12-06","8",26.5,1.178,NA,2003,12,6,49
"12759","2003-12-07","8",7.8,1.109,NA,2003,12,7,49
"12760","2003-12-08","8",0,0.995,NA,2003,12,8,49
"12761","2003-12-09","8",0,0.897,NA,2003,12,9,49
"12762","2003-12-10","8",0,0.834,NA,2003,12,10,50
"12763","2003-12-11","8",44.5,22.532,NA,2003,12,11,50
"12764","2003-12-12","8",2,14.416,NA,2003,12,12,50
"12765","2003-12-13","8",0,4.331,NA,2003,12,13,50
"12766","2003-12-14","8",16.7,2.728,NA,2003,12,14,50
"12767","2003-12-15","8",18.1,2.06,NA,2003,12,15,50
"12768","2003-12-16","8",0,1.731,NA,2003,12,16,50
"12769","2003-12-17","8",71.3,16.473,NA,2003,12,17,51
"12770","2003-12-18","8",9,26.419,NA,2003,12,18,51
"12771","2003-12-19","8",1.3,5.304,NA,2003,12,19,51
"12772","2003-12-20","8",0,3.326,NA,2003,12,20,51
"12773","2003-12-21","8",0.6,2.518,NA,2003,12,21,51
"12774","2003-12-22","8",0,1.958,NA,2003,12,22,51
"12775","2003-12-23","8",0,1.688,NA,2003,12,23,51
"12776","2003-12-24","8",26.7,13.794,NA,2003,12,24,52
"12777","2003-12-25","8",8.9,21.707,NA,2003,12,25,52
"12778","2003-12-26","8",5.6,7.571,NA,2003,12,26,52
"12779","2003-12-27","8",0,4.036,NA,2003,12,27,52
"12780","2003-12-28","8",0,2.899,NA,2003,12,28,52
"12781","2003-12-29","8",0,2.413,NA,2003,12,29,52
"12782","2003-12-30","8",0,2.289,NA,2003,12,30,52
"12783","2003-12-31","8",0,2.159,NA,2003,12,31,53
"12784","2004-01-01","8",0,1.998,NA,2004,1,1,1
"12785","2004-01-02","8",2.7,1.861,NA,2004,1,2,1
"12786","2004-01-03","8",8.5,1.721,NA,2004,1,3,1
"12787","2004-01-04","8",0.2,1.739,NA,2004,1,4,1
"12788","2004-01-05","8",4.8,1.744,NA,2004,1,5,1
"12789","2004-01-06","8",3.5,1.721,NA,2004,1,6,1
"12790","2004-01-07","8",3.7,1.679,NA,2004,1,7,1
"12791","2004-01-08","8",0,1.602,NA,2004,1,8,2
"12792","2004-01-09","8",0,1.589,NA,2004,1,9,2
"12793","2004-01-10","8",0,1.608,NA,2004,1,10,2
"12794","2004-01-11","8",0.6,1.601,NA,2004,1,11,2
"12795","2004-01-12","8",2.8,1.603,NA,2004,1,12,2
"12796","2004-01-13","8",4.5,1.629,NA,2004,1,13,2
"12797","2004-01-14","8",0,1.621,NA,2004,1,14,2
"12798","2004-01-15","8",0,1.629,NA,2004,1,15,3
"12799","2004-01-16","8",1.4,1.61,NA,2004,1,16,3
"12800","2004-01-17","8",0,1.603,NA,2004,1,17,3
"12801","2004-01-18","8",5.3,1.606,NA,2004,1,18,3
"12802","2004-01-19","8",1.6,1.616,NA,2004,1,19,3
"12803","2004-01-20","8",0,1.632,NA,2004,1,20,3
"12804","2004-01-21","8",0,1.63,NA,2004,1,21,3
"12805","2004-01-22","8",1.8,1.617,NA,2004,1,22,4
"12806","2004-01-23","8",0,1.629,NA,2004,1,23,4
"12807","2004-01-24","8",0,1.623,NA,2004,1,24,4
"12808","2004-01-25","8",0,1.584,NA,2004,1,25,4
"12809","2004-01-26","8",0,1.332,NA,2004,1,26,4
"12810","2004-01-27","8",0,1.072,NA,2004,1,27,4
"12811","2004-01-28","8",0,0.703,NA,2004,1,28,4
"12812","2004-01-29","8",0,0.303,NA,2004,1,29,5
"12813","2004-01-30","8",0,0.259,NA,2004,1,30,5
"12814","2004-01-31","8",0,0.263,NA,2004,1,31,5
"12815","2004-02-01","8",0,0.255,NA,2004,2,1,5
"12816","2004-02-02","8",0,0.239,NA,2004,2,2,5
"12817","2004-02-03","8",8.1,0.227,NA,2004,2,3,5
"12818","2004-02-04","8",7.2,0.23,NA,2004,2,4,5
"12819","2004-02-05","8",0,0.222,NA,2004,2,5,6
"12820","2004-02-06","8",11.4,0.225,NA,2004,2,6,6
"12821","2004-02-07","8",5,0.215,NA,2004,2,7,6
"12822","2004-02-08","8",0.9,0.216,NA,2004,2,8,6
"12823","2004-02-09","8",0,0.211,NA,2004,2,9,6
"12824","2004-02-10","8",0,0.215,NA,2004,2,10,6
"12825","2004-02-11","8",2.6,0.215,NA,2004,2,11,6
"12826","2004-02-12","8",0,0.204,NA,2004,2,12,7
"12827","2004-02-13","8",0,0.195,NA,2004,2,13,7
"12828","2004-02-14","8",0,0.194,NA,2004,2,14,7
"12829","2004-02-15","8",0,0.188,NA,2004,2,15,7
"12830","2004-02-16","8",0,0.187,NA,2004,2,16,7
"12831","2004-02-17","8",0,0.181,NA,2004,2,17,7
"12832","2004-02-18","8",0,0.179,NA,2004,2,18,7
"12833","2004-02-19","8",0,0.171,NA,2004,2,19,8
"12834","2004-02-20","8",1.1,0.174,NA,2004,2,20,8
"12835","2004-02-21","8",6.8,0.172,NA,2004,2,21,8
"12836","2004-02-22","8",2.2,0.171,NA,2004,2,22,8
"12837","2004-02-23","8",0,0.166,NA,2004,2,23,8
"12838","2004-02-24","8",0,0.171,NA,2004,2,24,8
"12839","2004-02-25","8",0,0.164,NA,2004,2,25,8
"12840","2004-02-26","8",0,0.156,NA,2004,2,26,9
"12841","2004-02-27","8",0,0.148,NA,2004,2,27,9
"12842","2004-02-28","8",0,0.152,NA,2004,2,28,9
"12843","2004-02-29","8",0,0.134,NA,2004,2,29,9
"12844","2004-03-01","8",0,0.154,NA,2004,3,1,9
"12845","2004-03-02","8",2.6,0.299,NA,2004,3,2,9
"12846","2004-03-03","8",0,0.397,NA,2004,3,3,9
"12847","2004-03-04","8",0,0.257,NA,2004,3,4,10
"12848","2004-03-05","8",9.1,0.308,NA,2004,3,5,10
"12849","2004-03-06","8",2.2,1.409,NA,2004,3,6,10
"12850","2004-03-07","8",0,1.491,NA,2004,3,7,10
"12851","2004-03-08","8",5.7,0.754,NA,2004,3,8,10
"12852","2004-03-09","8",2.4,0.628,NA,2004,3,9,10
"12853","2004-03-10","8",0,0.56,NA,2004,3,10,10
"12854","2004-03-11","8",0,0.502,NA,2004,3,11,11
"12855","2004-03-12","8",0,0.495,NA,2004,3,12,11
"12856","2004-03-13","8",0,0.472,NA,2004,3,13,11
"12857","2004-03-14","8",0,0.431,NA,2004,3,14,11
"12858","2004-03-15","8",0,0.355,NA,2004,3,15,11
"12859","2004-03-16","8",1.1,0.369,NA,2004,3,16,11
"12860","2004-03-17","8",5.2,0.362,NA,2004,3,17,11
"12861","2004-03-18","8",2.5,0.368,NA,2004,3,18,12
"12862","2004-03-19","8",2.8,0.361,NA,2004,3,19,12
"12863","2004-03-20","8",3.7,0.37,NA,2004,3,20,12
"12864","2004-03-21","8",8,0.364,NA,2004,3,21,12
"12865","2004-03-22","8",1,0.278,NA,2004,3,22,12
"12866","2004-03-23","8",1,0.264,NA,2004,3,23,12
"12867","2004-03-24","8",0,0.263,NA,2004,3,24,12
"12868","2004-03-25","8",4,0.265,NA,2004,3,25,13
"12869","2004-03-26","8",9.1,0.497,NA,2004,3,26,13
"12870","2004-03-27","8",11.6,12.181,NA,2004,3,27,13
"12871","2004-03-28","8",0,6.9,NA,2004,3,28,13
"12872","2004-03-29","8",0,3.898,NA,2004,3,29,13
"12873","2004-03-30","8",0,2.798,NA,2004,3,30,13
"12874","2004-03-31","8",11.3,3.242,NA,2004,3,31,13
"12875","2004-04-01","8",13.2,16.513,NA,2004,4,1,14
"12876","2004-04-02","8",25.2,14.648,NA,2004,4,2,14
"12877","2004-04-03","8",0,6.942,NA,2004,4,3,14
"12878","2004-04-04","8",1.8,6.041,NA,2004,4,4,14
"12879","2004-04-05","8",2.2,4.635,NA,2004,4,5,14
"12880","2004-04-06","8",0,2.822,NA,2004,4,6,14
"12881","2004-04-07","8",0,2.077,NA,2004,4,7,14
"12882","2004-04-08","8",0,1.748,NA,2004,4,8,15
"12883","2004-04-09","8",0,1.731,NA,2004,4,9,15
"12884","2004-04-10","8",0,1.614,NA,2004,4,10,15
"12885","2004-04-11","8",0,1.433,NA,2004,4,11,15
"12886","2004-04-12","8",0,1.377,NA,2004,4,12,15
"12887","2004-04-13","8",38.7,6.367,NA,2004,4,13,15
"12888","2004-04-14","8",4.2,25.903,NA,2004,4,14,15
"12889","2004-04-15","8",0,8.955,NA,2004,4,15,16
"12890","2004-04-16","8",0,4.994,NA,2004,4,16,16
"12891","2004-04-17","8",3.1,6.865,NA,2004,4,17,16
"12892","2004-04-18","8",1,14.64,NA,2004,4,18,16
"12893","2004-04-19","8",3.3,18.159,NA,2004,4,19,16
"12894","2004-04-20","8",0,14.718,NA,2004,4,20,16
"12895","2004-04-21","8",0,5.442,NA,2004,4,21,16
"12896","2004-04-22","8",0.6,4.916,NA,2004,4,22,17
"12897","2004-04-23","8",0,4.508,NA,2004,4,23,17
"12898","2004-04-24","8",1.9,3.37,NA,2004,4,24,17
"12899","2004-04-25","8",7,2.583,NA,2004,4,25,17
"12900","2004-04-26","8",19.2,8.748,NA,2004,4,26,17
"12901","2004-04-27","8",1.2,7.248,NA,2004,4,27,17
"12902","2004-04-28","8",0,3.856,NA,2004,4,28,17
"12903","2004-04-29","8",0,2.612,NA,2004,4,29,18
"12904","2004-04-30","8",0,2.338,NA,2004,4,30,18
"12905","2004-05-01","8",0,2.128,NA,2004,5,1,18
"12906","2004-05-02","8",4.6,1.946,NA,2004,5,2,18
"12907","2004-05-03","8",22.8,3.894,NA,2004,5,3,18
"12908","2004-05-04","8",12.3,16.551,NA,2004,5,4,18
"12909","2004-05-05","8",1.7,5.155,NA,2004,5,5,18
"12910","2004-05-06","8",0,3.506,NA,2004,5,6,19
"12911","2004-05-07","8",0,2.478,NA,2004,5,7,19
"12912","2004-05-08","8",0,1.874,NA,2004,5,8,19
"12913","2004-05-09","8",0,1.542,NA,2004,5,9,19
"12914","2004-05-10","8",0.3,1.317,NA,2004,5,10,19
"12915","2004-05-11","8",0,1.154,NA,2004,5,11,19
"12916","2004-05-12","8",0,0.984,NA,2004,5,12,19
"12917","2004-05-13","8",0,0.825,NA,2004,5,13,20
"12918","2004-05-14","8",0,0.737,NA,2004,5,14,20
"12919","2004-05-15","8",10.9,0.75,NA,2004,5,15,20
"12920","2004-05-16","8",2,0.917,NA,2004,5,16,20
"12921","2004-05-17","8",0,0.761,NA,2004,5,17,20
"12922","2004-05-18","8",0,0.693,NA,2004,5,18,20
"12923","2004-05-19","8",0,0.614,NA,2004,5,19,20
"12924","2004-05-20","8",3.2,0.517,NA,2004,5,20,21
"12925","2004-05-21","8",0,0.52,NA,2004,5,21,21
"12926","2004-05-22","8",16.6,1.139,NA,2004,5,22,21
"12927","2004-05-23","8",16.1,5.727,NA,2004,5,23,21
"12928","2004-05-24","8",33.1,19.004,NA,2004,5,24,21
"12929","2004-05-25","8",5.3,7.616,NA,2004,5,25,21
"12930","2004-05-26","8",4.1,5.843,NA,2004,5,26,21
"12931","2004-05-27","8",0.4,4.141,NA,2004,5,27,22
"12932","2004-05-28","8",15,5.993,NA,2004,5,28,22
"12933","2004-05-29","8",0,4.614,NA,2004,5,29,22
"12934","2004-05-30","8",0,2.575,NA,2004,5,30,22
"12935","2004-05-31","8",0,1.789,NA,2004,5,31,22
"12936","2004-06-01","8",9.1,1.76,NA,2004,6,1,22
"12937","2004-06-02","8",8.6,5.044,NA,2004,6,2,22
"12938","2004-06-03","8",1.6,3.569,NA,2004,6,3,23
"12939","2004-06-04","8",0,2.155,NA,2004,6,4,23
"12940","2004-06-05","8",0,1.51,NA,2004,6,5,23
"12941","2004-06-06","8",0,1.161,NA,2004,6,6,23
"12942","2004-06-07","8",0,0.936,NA,2004,6,7,23
"12943","2004-06-08","8",0,0.646,NA,2004,6,8,23
"12944","2004-06-09","8",6.5,0.583,NA,2004,6,9,23
"12945","2004-06-10","8",0,0.533,NA,2004,6,10,24
"12946","2004-06-11","8",0,0.429,NA,2004,6,11,24
"12947","2004-06-12","8",0,0.345,NA,2004,6,12,24
"12948","2004-06-13","8",0,0.281,NA,2004,6,13,24
"12949","2004-06-14","8",0.6,0.263,NA,2004,6,14,24
"12950","2004-06-15","8",5.9,0.312,NA,2004,6,15,24
"12951","2004-06-16","8",0,0.239,NA,2004,6,16,24
"12952","2004-06-17","8",0,0.204,NA,2004,6,17,25
"12953","2004-06-18","8",0,0.177,NA,2004,6,18,25
"12954","2004-06-19","8",10.1,0.23,NA,2004,6,19,25
"12955","2004-06-20","8",0,0.209,NA,2004,6,20,25
"12956","2004-06-21","8",0,0.158,NA,2004,6,21,25
"12957","2004-06-22","8",11.2,0.217,NA,2004,6,22,25
"12958","2004-06-23","8",0,0.219,NA,2004,6,23,25
"12959","2004-06-24","8",0,0.157,NA,2004,6,24,26
"12960","2004-06-25","8",0,0.146,NA,2004,6,25,26
"12961","2004-06-26","8",8,0.19,NA,2004,6,26,26
"12962","2004-06-27","8",0,0.135,NA,2004,6,27,26
"12963","2004-06-28","8",0,0.111,NA,2004,6,28,26
"12964","2004-06-29","8",20.3,0.472,NA,2004,6,29,26
"12965","2004-06-30","8",0,0.251,NA,2004,6,30,26
"12966","2004-07-01","8",0.3,0.186,NA,2004,7,1,27
"12967","2004-07-02","8",0,0.157,NA,2004,7,2,27
"12968","2004-07-03","8",0,0.128,NA,2004,7,3,27
"12969","2004-07-04","8",0,0.11,NA,2004,7,4,27
"12970","2004-07-05","8",16.7,0.22,NA,2004,7,5,27
"12971","2004-07-06","8",0,0.213,NA,2004,7,6,27
"12972","2004-07-07","8",0,0.123,NA,2004,7,7,27
"12973","2004-07-08","8",24.9,0.599,NA,2004,7,8,28
"12974","2004-07-09","8",45.7,19.153,NA,2004,7,9,28
"12975","2004-07-10","8",0,4.397,NA,2004,7,10,28
"12976","2004-07-11","8",0,1.712,NA,2004,7,11,28
"12977","2004-07-12","8",0,0.941,NA,2004,7,12,28
"12978","2004-07-13","8",0,0.697,NA,2004,7,13,28
"12979","2004-07-14","8",2.3,0.631,NA,2004,7,14,28
"12980","2004-07-15","8",8.9,0.9,NA,2004,7,15,29
"12981","2004-07-16","8",0.9,1.157,NA,2004,7,16,29
"12982","2004-07-17","8",0,0.795,NA,2004,7,17,29
"12983","2004-07-18","8",6.5,0.563,NA,2004,7,18,29
"12984","2004-07-19","8",4.8,0.617,NA,2004,7,19,29
"12985","2004-07-20","8",0,0.619,NA,2004,7,20,29
"12986","2004-07-21","8",0,0.414,NA,2004,7,21,29
"12987","2004-07-22","8",0,0.282,NA,2004,7,22,30
"12988","2004-07-23","8",18.8,0.553,NA,2004,7,23,30
"12989","2004-07-24","8",0.5,1.583,NA,2004,7,24,30
"12990","2004-07-25","8",0,0.758,NA,2004,7,25,30
"12991","2004-07-26","8",0,0.501,NA,2004,7,26,30
"12992","2004-07-27","8",0.9,0.395,NA,2004,7,27,30
"12993","2004-07-28","8",2.6,0.353,NA,2004,7,28,30
"12994","2004-07-29","8",0.3,0.311,NA,2004,7,29,31
"12995","2004-07-30","8",0,0.239,NA,2004,7,30,31
"12996","2004-07-31","8",15.6,0.375,NA,2004,7,31,31
"12997","2004-08-01","8",1.1,0.629,NA,2004,8,1,31
"12998","2004-08-02","8",0,0.339,NA,2004,8,2,31
"12999","2004-08-03","8",13.2,0.338,NA,2004,8,3,31
"13000","2004-08-04","8",0.6,0.486,NA,2004,8,4,31
"13001","2004-08-05","8",0,0.352,NA,2004,8,5,32
"13002","2004-08-06","8",0,0.255,NA,2004,8,6,32
"13003","2004-08-07","8",0,0.226,NA,2004,8,7,32
"13004","2004-08-08","8",0,0.178,NA,2004,8,8,32
"13005","2004-08-09","8",0,0.161,NA,2004,8,9,32
"13006","2004-08-10","8",0,0.127,NA,2004,8,10,32
"13007","2004-08-11","8",4.6,0.154,NA,2004,8,11,32
"13008","2004-08-12","8",4.7,0.195,NA,2004,8,12,33
"13009","2004-08-13","8",23.7,1.854,NA,2004,8,13,33
"13010","2004-08-14","8",0.3,2.819,NA,2004,8,14,33
"13011","2004-08-15","8",0,0.97,NA,2004,8,15,33
"13012","2004-08-16","8",32,3.177,NA,2004,8,16,33
"13013","2004-08-17","8",0,6.257,NA,2004,8,17,33
"13014","2004-08-18","8",0,1.757,NA,2004,8,18,33
"13015","2004-08-19","8",0.1,1.075,NA,2004,8,19,34
"13016","2004-08-20","8",1.3,0.852,NA,2004,8,20,34
"13017","2004-08-21","8",20.6,3.29,NA,2004,8,21,34
"13018","2004-08-22","8",0,2.801,NA,2004,8,22,34
"13019","2004-08-23","8",0.4,1.304,NA,2004,8,23,34
"13020","2004-08-24","8",0,0.806,NA,2004,8,24,34
"13021","2004-08-25","8",0,0.567,NA,2004,8,25,34
"13022","2004-08-26","8",0,0.455,NA,2004,8,26,35
"13023","2004-08-27","8",0,0.365,NA,2004,8,27,35
"13024","2004-08-28","8",0,0.296,NA,2004,8,28,35
"13025","2004-08-29","8",11.3,0.404,NA,2004,8,29,35
"13026","2004-08-30","8",64,15.932,NA,2004,8,30,35
"13027","2004-08-31","8",1.5,19.884,NA,2004,8,31,35
"13028","2004-09-01","8",0,3.852,NA,2004,9,1,35
"13029","2004-09-02","8",0,1.935,NA,2004,9,2,36
"13030","2004-09-03","8",0,1.221,NA,2004,9,3,36
"13031","2004-09-04","8",0,0.857,NA,2004,9,4,36
"13032","2004-09-05","8",0,0.69,NA,2004,9,5,36
"13033","2004-09-06","8",0,0.628,NA,2004,9,6,36
"13034","2004-09-07","8",0,0.602,NA,2004,9,7,36
"13035","2004-09-08","8",9.5,0.603,NA,2004,9,8,36
"13036","2004-09-09","8",43.3,14.646,NA,2004,9,9,37
"13037","2004-09-10","8",2.3,10.602,NA,2004,9,10,37
"13038","2004-09-11","8",0,3.488,NA,2004,9,11,37
"13039","2004-09-12","8",0,2.009,NA,2004,9,12,37
"13040","2004-09-13","8",0,1.384,NA,2004,9,13,37
"13041","2004-09-14","8",0,1.008,NA,2004,9,14,37
"13042","2004-09-15","8",0,0.837,NA,2004,9,15,37
"13043","2004-09-16","8",0,0.715,NA,2004,9,16,38
"13044","2004-09-17","8",7.4,0.66,NA,2004,9,17,38
"13045","2004-09-18","8",28.2,7.252,NA,2004,9,18,38
"13046","2004-09-19","8",0,4.177,NA,2004,9,19,38
"13047","2004-09-20","8",0,2.082,NA,2004,9,20,38
"13048","2004-09-21","8",0,1.377,NA,2004,9,21,38
"13049","2004-09-22","8",0,0.903,NA,2004,9,22,38
"13050","2004-09-23","8",0,0.745,NA,2004,9,23,39
"13051","2004-09-24","8",0,0.625,NA,2004,9,24,39
"13052","2004-09-25","8",0.9,0.555,NA,2004,9,25,39
"13053","2004-09-26","8",0,0.491,NA,2004,9,26,39
"13054","2004-09-27","8",0,0.433,NA,2004,9,27,39
"13055","2004-09-28","8",0.5,0.402,NA,2004,9,28,39
"13056","2004-09-29","8",0,0.392,NA,2004,9,29,39
"13057","2004-09-30","8",1.6,0.351,NA,2004,9,30,40
"13058","2004-10-01","8",0,0.308,NA,2004,10,1,40
"13059","2004-10-02","8",2,0.329,NA,2004,10,2,40
"13060","2004-10-03","8",0,0.331,NA,2004,10,3,40
"13061","2004-10-04","8",1.4,0.285,NA,2004,10,4,40
"13062","2004-10-05","8",0,0.272,NA,2004,10,5,40
"13063","2004-10-06","8",0,0.257,NA,2004,10,6,40
"13064","2004-10-07","8",0,0.253,NA,2004,10,7,41
"13065","2004-10-08","8",0,0.245,NA,2004,10,8,41
"13066","2004-10-09","8",0,0.243,NA,2004,10,9,41
"13067","2004-10-10","8",0,0.251,NA,2004,10,10,41
"13068","2004-10-11","8",0,0.238,NA,2004,10,11,41
"13069","2004-10-12","8",0,0.237,NA,2004,10,12,41
"13070","2004-10-13","8",0,0.21,NA,2004,10,13,41
"13071","2004-10-14","8",3.8,0.202,NA,2004,10,14,42
"13072","2004-10-15","8",23.4,0.432,NA,2004,10,15,42
"13073","2004-10-16","8",18.5,5.757,NA,2004,10,16,42
"13074","2004-10-17","8",1.7,2.29,NA,2004,10,17,42
"13075","2004-10-18","8",0,1.347,NA,2004,10,18,42
"13076","2004-10-19","8",0,1.004,NA,2004,10,19,42
"13077","2004-10-20","8",0,0.849,NA,2004,10,20,42
"13078","2004-10-21","8",0,0.732,NA,2004,10,21,43
"13079","2004-10-22","8",0,0.653,NA,2004,10,22,43
"13080","2004-10-23","8",0,0.626,NA,2004,10,23,43
"13081","2004-10-24","8",0,0.609,NA,2004,10,24,43
"13082","2004-10-25","8",0,0.588,NA,2004,10,25,43
"13083","2004-10-26","8",0,0.547,NA,2004,10,26,43
"13084","2004-10-27","8",0,0.502,NA,2004,10,27,43
"13085","2004-10-28","8",0,0.481,NA,2004,10,28,44
"13086","2004-10-29","8",0,0.469,NA,2004,10,29,44
"13087","2004-10-30","8",4.3,0.469,NA,2004,10,30,44
"13088","2004-10-31","8",1.8,0.55,NA,2004,10,31,44
"13089","2004-11-01","8",0.7,0.488,NA,2004,11,1,44
"13090","2004-11-02","8",14.5,0.582,NA,2004,11,2,44
"13091","2004-11-03","8",6.6,4.335,NA,2004,11,3,44
"13092","2004-11-04","8",15.1,2.095,NA,2004,11,4,45
"13093","2004-11-05","8",21.6,8.815,NA,2004,11,5,45
"13094","2004-11-06","8",0.2,3.962,NA,2004,11,6,45
"13095","2004-11-07","8",0,4.787,NA,2004,11,7,45
"13096","2004-11-08","8",0,4.759,NA,2004,11,8,45
"13097","2004-11-09","8",0,2.587,NA,2004,11,9,45
"13098","2004-11-10","8",0,1.768,NA,2004,11,10,45
"13099","2004-11-11","8",0,1.462,NA,2004,11,11,46
"13100","2004-11-12","8",0,1.221,NA,2004,11,12,46
"13101","2004-11-13","8",0,1.048,NA,2004,11,13,46
"13102","2004-11-14","8",0,0.885,NA,2004,11,14,46
"13103","2004-11-15","8",0,0.841,NA,2004,11,15,46
"13104","2004-11-16","8",0,0.805,NA,2004,11,16,46
"13105","2004-11-17","8",0,0.746,NA,2004,11,17,46
"13106","2004-11-18","8",0,0.733,NA,2004,11,18,47
"13107","2004-11-19","8",0,0.721,NA,2004,11,19,47
"13108","2004-11-20","8",4.7,0.699,NA,2004,11,20,47
"13109","2004-11-21","8",6.8,0.711,NA,2004,11,21,47
"13110","2004-11-22","8",0.2,1.028,NA,2004,11,22,47
"13111","2004-11-23","8",0,1.008,NA,2004,11,23,47
"13112","2004-11-24","8",19.7,2.164,NA,2004,11,24,47
"13113","2004-11-25","8",27.6,26.507,NA,2004,11,25,48
"13114","2004-11-26","8",0,7.871,NA,2004,11,26,48
"13115","2004-11-27","8",0,3.747,NA,2004,11,27,48
"13116","2004-11-28","8",40.6,20.48,NA,2004,11,28,48
